Id,SalePrice
2736,150814.75866063705
2737,119896.1372708597
2738,128403.14312135597
2739,163991.7252157957
2740,138266.9453804046
2741,147295.94994041172
2742,151120.6838151321
2743,153241.7995751054
2744,161184.05243389882
2745,136948.3017870915
2746,136993.55471875108
2747,141929.62295495218
2748,128497.45150518499
2749,134411.62269203283
2750,132894.37668906635
2751,141915.65431471108
2752,187029.03298403372
2753,142820.1494280454
2754,222731.31455353153
2755,125710.83505959314
2756,96584.25939376313
2757,71569.47992433501
2758,92054.51145699315
2759,152034.94360535918
2760,133988.64872871427
2761,151941.5831803231
2762,149202.86675603045
2763,181383.49346741807
2764,153301.66313183634
2765,280308.9456236716
2766,138704.07404032734
2767,88235.38254369234
2768,122067.90181539374
2769,133888.8831079913
2770,139244.93020768766
2771,115705.42031858867
2772,114243.02835830077
2773,155268.27544780797
2774,130520.48593846645
2775,117012.6659280691
2776,136746.38459489006
2777,137906.00859541527
2778,108379.80337779244
2779,130967.39652652941
2780,101223.34303296925
2781,97147.82054728761
2782,93897.63355311935
2783,101159.30630945781
2784,119689.57934889168
2785,146485.8683287559
2786,71238.35363288914
2787,115602.85133373625
2788,72287.94601728143
2789,159682.05980392444
2790,97459.34065234283
2791,112376.41093631147
2792,65616.46609682674
2793,170911.55742729883
2794,100562.02570279856
2795,122720.00395607752
2796,97812.24977110898
2797,177658.52685303937
2798,108375.79099995401
2799,120431.42234919243
2800,68184.9561525959
2801,105877.09609661566
2802,128846.39475863437
2803,158491.53064432094
2804,134900.42818945923
2805,95477.58702387023
2806,83948.02994864633
2807,150165.25472878842
2808,155793.94894376813
2809,137981.33214300926
2810,134141.42113717028
2811,165046.1321932926
2812,151447.35130478768
2813,152035.03456123488
2814,150255.96918493207
2815,102574.77010281055
2816,242016.64948253336
2817,156488.21856822332
2818,133137.31648893456
2819,156436.28496000936
2820,142575.61819895537
2821,112227.09638827524
2822,191136.58692453377
2823,274050.4272356618
2824,181622.91924166202
2825,144200.37699509005
2826,128519.5045789119
2827,130609.98858025964
2828,243914.1714918201
2829,205253.66734473273
2830,222774.44078616292
2831,175737.5205054906
2832,246382.29820362365
2833,291067.16084745823
2834,208568.03355875373
2835,214342.85321819858
2836,190340.87701175726
2837,148125.01130375112
2838,146605.4540076014
2839,176439.25406368417
2840,201575.01079766397
2841,199914.47337932265
2842,221283.71327268382
2843,146926.3509662931
2844,157200.4104332715
2845,122438.96634198041
2846,212823.11057421996
2847,211241.28855364094
2848,200772.8503076907
2849,197579.66633910924
2850,263302.96926054254
2851,221366.66363290334
2852,217567.9063196437
2853,237509.11235624272
2854,139701.06532977024
2855,202732.59539507885
2856,198998.07029819602
2857,185832.943493015
2858,187221.61332574143
2859,121282.86879389858
2860,128225.61760117502
2861,130085.0948935927
2862,202061.19187181554
2863,119467.37917358485
2864,250177.88664037947
2865,139400.11477370825
2866,132198.66816897463
2867,101429.49565578361
2868,100512.11507941292
2869,113129.78014829053
2870,130679.84704780846
2871,89824.66361038957
2872,61500.32101546746
2873,94248.73418446771
2874,132874.88021996614
2875,113457.83596205674
2876,158149.48767639115
2877,143180.30836982134
2878,167193.39725246737
2879,142531.709814638
2880,99471.86267956535
2881,149689.2243455152
2882,170540.77746650638
2883,195774.40576916153
2884,189072.98549950845
2885,197156.94645677131
2886,225186.45611433336
2887,99937.1797925382
2888,134032.04439676445
2889,58135.900120643775
2890,79806.19972221261
2891,124935.84990689936
2892,63267.54788613126
2893,100440.80896996823
2894,68283.52674425542
2895,318170.31247562874
2896,279715.621768396
2897,219177.6345763457
2898,143478.47229205346
2899,206825.8576085599
2900,161826.95966047698
2901,215824.43471808868
2902,199501.31086767276
2903,338405.42204160325
2904,360864.2896779113
2905,100176.3543937225
2906,195546.34982449192
2907,110922.21939849322
2908,133278.2041778974
2909,142246.30248834018
2910,82338.22033226352
2911,84690.12517089385
2912,147101.1931508654
2913,86505.41166718895
2914,81135.04395954442
2915,85939.40384132591
2916,85421.86541324062
2917,153054.18954468408
2918,115927.41929628912
2919,225189.72046750333
